,RSSI,SNR,Freq,Prx,PL,Location,lat,long,Nb_floor,wall,Dist
1059,-64,12.2,868300000,-64,84,loc_110,33.8657524,35.5636619,2,1,15.43527956
1060,-65,10.2,868300000,-65,85,loc_110,33.8657524,35.5636619,2,1,15.43527956
1061,-61,12,868300000,-61,81,loc_110,33.8657524,35.5636619,2,1,15.43527956
1062,-58,7.8,868500000,-58,78,loc_110,33.8657524,35.5636619,2,1,15.43527956
1063,-56,12.5,868300000,-56,76,loc_110,33.8657524,35.5636619,2,1,15.43527956
1064,-57,10.8,868300000,-57,77,loc_110,33.8657524,35.5636619,2,1,15.43527956
1065,-56,12,868100000,-56,76,loc_110,33.8657524,35.5636619,2,1,15.43527956
1066,-55,10.8,868300000,-55,75,loc_110,33.8657524,35.5636619,2,1,15.43527956
1067,-56,11.8,868100000,-56,76,loc_110,33.8657524,35.5636619,2,1,15.43527956
1068,-54,10.2,868100000,-54,74,loc_110,33.8657524,35.5636619,2,1,15.43527956
1069,-55,7,868500000,-55,75,loc_110,33.8657524,35.5636619,2,1,15.43527956
1070,-59,10.5,868300000,-59,79,loc_111,33.8657844,35.5636798,2,1,17.68177183
1071,-61,8,868500000,-61,81,loc_111,33.8657844,35.5636798,2,1,17.68177183
1072,-66,12,868300000,-66,86,loc_111,33.8657844,35.5636798,2,1,17.68177183
1073,-55,9.5,868300000,-55,75,loc_111,33.8657844,35.5636798,2,1,17.68177183
1074,-61,9,868100000,-61,81,loc_111,33.8657844,35.5636798,2,1,17.68177183
1075,-56,8.2,868500000,-56,76,loc_111,33.8657844,35.5636798,2,1,17.68177183
1076,-60,8.2,868500000,-60,80,loc_111,33.8657844,35.5636798,2,1,17.68177183
1077,-61,8.8,868100000,-61,81,loc_111,33.8657844,35.5636798,2,1,17.68177183
1078,-55,8,868500000,-55,75,loc_111,33.8657844,35.5636798,2,1,17.68177183
1079,-60,10.8,868300000,-60,80,loc_111,33.8657844,35.5636798,2,1,17.68177183
1080,-63,10.2,868300000,-63,83,loc_111,33.8657844,35.5636798,2,1,17.68177183
1081,-61,10,868100000,-61,81,loc_111,33.8657844,35.5636798,2,1,17.68177183
1082,-66,8.5,868500000,-66,86,loc_111,33.8657844,35.5636798,2,1,17.68177183
1083,-67,9.8,868100000,-67,87,loc_111,33.8657844,35.5636798,2,1,17.68177183
1084,-65,7.8,868500000,-65,85,loc_111,33.8657844,35.5636798,2,1,17.68177183
1085,-63,8.5,868500000,-63,83,loc_111,33.8657844,35.5636798,2,1,17.68177183
1086,-53,8.5,868500000,-53,73,loc_111,33.8657844,35.5636798,2,1,17.68177183
1087,-57,9.8,868300000,-57,77,loc_111,33.8657844,35.5636798,2,1,17.68177183
1088,-60,8.5,868500000,-60,80,loc_111,33.8657844,35.5636798,2,1,17.68177183
1089,-51,11.5,868300000,-51,71,loc_112,33.8657516,35.5636967,2,1,13.71678949
1090,-52,12.2,868300000,-52,72,loc_112,33.8657516,35.5636967,2,1,13.71678949
1091,-53,11.5,868100000,-53,73,loc_112,33.8657516,35.5636967,2,1,13.71678949
1092,-50,10.8,868300000,-50,70,loc_112,33.8657516,35.5636967,2,1,13.71678949
1093,-54,13,868100000,-54,74,loc_112,33.8657516,35.5636967,2,1,13.71678949
1094,-54,11.2,868300000,-54,74,loc_112,33.8657516,35.5636967,2,1,13.71678949
1095,-54,10.5,868300000,-54,74,loc_112,33.8657516,35.5636967,2,1,13.71678949
1096,-52,7.8,868500000,-52,72,loc_112,33.8657516,35.5636967,2,1,13.71678949
1097,-52,8.2,868500000,-52,72,loc_112,33.8657516,35.5636967,2,1,13.71678949
1098,-52,12.5,868300000,-52,72,loc_112,33.8657516,35.5636967,2,1,13.71678949
1099,-54,10.2,868300000,-54,74,loc_112,33.8657516,35.5636967,2,1,13.71678949
1100,-54,10.5,868100000,-54,74,loc_112,33.8657516,35.5636967,2,1,13.71678949
1101,-51,10.5,868300000,-51,71,loc_112,33.8657516,35.5636967,2,1,13.71678949
1102,-51,9.2,868500000,-51,71,loc_112,33.8657516,35.5636967,2,1,13.71678949
1103,-55,10.2,868300000,-55,75,loc_112,33.8657516,35.5636967,2,1,13.71678949
1104,-55,10,868300000,-55,75,loc_112,33.8657516,35.5636967,2,1,13.71678949
1105,-53,10.2,868500000,-53,73,loc_112,33.8657516,35.5636967,2,1,13.71678949
1106,-56,11,868100000,-56,76,loc_112,33.8657516,35.5636967,2,1,13.71678949
1107,-59,10.8,868100000,-59,79,loc_112,33.8657516,35.5636967,2,1,13.71678949
1108,-54,9.8,868100000,-54,74,loc_112,33.8657516,35.5636967,2,1,13.71678949
1109,-72,8,868500000,-72,92,loc_113,33.8657586,35.5634345,2,2,32.81964172
1110,-71,10.8,868100000,-71,91,loc_113,33.8657586,35.5634345,2,2,32.81964172
1111,-77,9,868500000,-77,97,loc_113,33.8657586,35.5634345,2,2,32.81964172
1112,-77,8.5,868500000,-77,97,loc_113,33.8657586,35.5634345,2,2,32.81964172
1113,-73,9.2,868500000,-73,93,loc_113,33.8657586,35.5634345,2,2,32.81964172
1114,-83,8.8,868500000,-83,103,loc_113,33.8657586,35.5634345,2,2,32.81964172
1115,-89,10.2,868300000,-89,109,loc_113,33.8657586,35.5634345,2,2,32.81964172
1116,-77,10.5,868300000,-77,97,loc_113,33.8657586,35.5634345,2,2,32.81964172
1117,-77,10.2,868500000,-77,97,loc_113,33.8657586,35.5634345,2,2,32.81964172
1118,-76,12.8,868300000,-76,96,loc_113,33.8657586,35.5634345,2,2,32.81964172
1119,-80,10.5,868100000,-80,100,loc_113,33.8657586,35.5634345,2,2,32.81964172
1120,-76,10.5,868300000,-76,96,loc_113,33.8657586,35.5634345,2,2,32.81964172
1121,-83,12,868100000,-83,103,loc_113,33.8657586,35.5634345,2,2,32.81964172
1122,-73,10.2,868100000,-73,93,loc_113,33.8657586,35.5634345,2,2,32.81964172
1123,-72,8.5,868100000,-72,92,loc_113,33.8657586,35.5634345,2,2,32.81964172
1124,-76,9.2,868100000,-76,96,loc_113,33.8657586,35.5634345,2,2,32.81964172
1125,-76,10,868500000,-76,96,loc_113,33.8657586,35.5634345,2,2,32.81964172
1126,-76,10.2,868300000,-76,96,loc_113,33.8657586,35.5634345,2,2,32.81964172
1127,-77,11.8,868100000,-77,97,loc_113,33.8657586,35.5634345,2,2,32.81964172
1128,-75,10.5,868300000,-75,95,loc_113,33.8657586,35.5634345,2,2,32.81964172
1129,-67,8.2,868500000,-67,87,loc_114,33.8657103,35.563528,2,2,22.80238674
1130,-70,10.5,868300000,-70,90,loc_114,33.8657103,35.563528,2,2,22.80238674
1131,-76,9.8,868100000,-76,96,loc_114,33.8657103,35.563528,2,2,22.80238674
1132,-71,8.2,868500000,-71,91,loc_114,33.8657103,35.563528,2,2,22.80238674
1133,-75,11.2,868300000,-75,95,loc_114,33.8657103,35.563528,2,2,22.80238674
1134,-72,7.8,868500000,-72,92,loc_114,33.8657103,35.563528,2,2,22.80238674
1135,-71,9.5,868300000,-71,91,loc_114,33.8657103,35.563528,2,2,22.80238674
1136,-71,9.5,868300000,-71,91,loc_114,33.8657103,35.563528,2,2,22.80238674
1137,-72,11,868300000,-72,92,loc_114,33.8657103,35.563528,2,2,22.80238674
1138,-71,10.8,868300000,-71,91,loc_114,33.8657103,35.563528,2,2,22.80238674
1139,-72,9.2,868300000,-72,92,loc_114,33.8657103,35.563528,2,2,22.80238674
1140,-68,8.5,868500000,-68,88,loc_114,33.8657103,35.563528,2,2,22.80238674
1141,-71,9,868300000,-71,91,loc_114,33.8657103,35.563528,2,2,22.80238674
1142,-72,11.5,868100000,-72,92,loc_114,33.8657103,35.563528,2,2,22.80238674
1143,-75,10,868100000,-75,95,loc_114,33.8657103,35.563528,2,2,22.80238674
1144,-71,10,868100000,-71,91,loc_114,33.8657103,35.563528,2,2,22.80238674
1145,-71,10.2,868300000,-71,91,loc_114,33.8657103,35.563528,2,2,22.80238674
1146,-72,9.8,868100000,-72,92,loc_114,33.8657103,35.563528,2,2,22.80238674
1147,-73,9.5,868100000,-73,93,loc_114,33.8657103,35.563528,2,2,22.80238674
1148,-68,8.2,868500000,-68,88,loc_114,33.8657103,35.563528,2,2,22.80238674
1149,-97,8,868500000,-97,117,loc_115,33.8656856,35.5630939,3,1,61.70988195
1150,-108,9.2,868100000,-108,128,loc_115,33.8656856,35.5630939,3,1,61.70988195
1151,-91,8,868500000,-91,111,loc_115,33.8656856,35.5630939,3,1,61.70988195
1152,-90,9.2,868300000,-90,110,loc_115,33.8656856,35.5630939,3,1,61.70988195
1153,-97,10.2,868100000,-97,117,loc_115,33.8656856,35.5630939,3,1,61.70988195
1154,-92,8.5,868500000,-92,112,loc_115,33.8656856,35.5630939,3,1,61.70988195
1155,-91,8,868500000,-91,111,loc_115,33.8656856,35.5630939,3,1,61.70988195
1156,-92,9.5,868300000,-92,112,loc_115,33.8656856,35.5630939,3,1,61.70988195
1157,-88,9.5,868300000,-88,108,loc_115,33.8656856,35.5630939,3,1,61.70988195
1158,-88,7.2,868500000,-88,108,loc_115,33.8656856,35.5630939,3,1,61.70988195
1159,-96,10,868300000,-96,116,loc_115,33.8656856,35.5630939,3,1,61.70988195
1160,-89,9.5,868300000,-89,109,loc_115,33.8656856,35.5630939,3,1,61.70988195
1161,-90,8.2,868100000,-90,110,loc_115,33.8656856,35.5630939,3,1,61.70988195
1162,-89,8,868500000,-89,109,loc_115,33.8656856,35.5630939,3,1,61.70988195
1163,-93,9.8,868100000,-93,113,loc_115,33.8656856,35.5630939,3,1,61.70988195
1164,-90,9.5,868100000,-90,110,loc_115,33.8656856,35.5630939,3,1,61.70988195
1165,-91,9.8,868300000,-91,111,loc_115,33.8656856,35.5630939,3,1,61.70988195
1166,-89,9.5,868300000,-89,109,loc_115,33.8656856,35.5630939,3,1,61.70988195
1167,-89,11,868300000,-89,109,loc_115,33.8656856,35.5630939,3,1,61.70988195
1168,-90,8,868100000,-90,110,loc_115,33.8656856,35.5630939,3,1,61.70988195
1169,-86,7.5,868500000,-86,106,loc_116,33.8657164,35.5630216,3,2,68.7039334
1170,-96,10.2,868100000,-96,116,loc_116,33.8657164,35.5630216,3,2,68.7039334
1171,-88,8,868500000,-88,108,loc_116,33.8657164,35.5630216,3,2,68.7039334
1172,-91,9.2,868100000,-91,111,loc_116,33.8657164,35.5630216,3,2,68.7039334
1173,-88,7.5,868300000,-88,108,loc_116,33.8657164,35.5630216,3,2,68.7039334
1174,-89,6,868500000,-89,109,loc_116,33.8657164,35.5630216,3,2,68.7039334
1175,-93,9,868300000,-93,113,loc_116,33.8657164,35.5630216,3,2,68.7039334
1176,-89,7.8,868500000,-89,109,loc_116,33.8657164,35.5630216,3,2,68.7039334
1177,-95,7.8,868500000,-95,115,loc_116,33.8657164,35.5630216,3,2,68.7039334
1178,-95,6,868300000,-95,115,loc_116,33.8657164,35.5630216,3,2,68.7039334
1179,-103,9.5,868100000,-103,123,loc_116,33.8657164,35.5630216,3,2,68.7039334
1180,-95,7.2,868300000,-95,115,loc_116,33.8657164,35.5630216,3,2,68.7039334
1181,-91,8,868100000,-91,111,loc_116,33.8657164,35.5630216,3,2,68.7039334
1182,-94,9.8,868100000,-94,114,loc_116,33.8657164,35.5630216,3,2,68.7039334
1183,-97,8,868500000,-97,117,loc_116,33.8657164,35.5630216,3,2,68.7039334
1184,-94,11,868100000,-94,114,loc_116,33.8657164,35.5630216,3,2,68.7039334
1185,-93,9.5,868300000,-93,113,loc_116,33.8657164,35.5630216,3,2,68.7039334
1186,-99,8,868100000,-99,119,loc_116,33.8657164,35.5630216,3,2,68.7039334
1187,-102,7.8,868100000,-102,122,loc_116,33.8657164,35.5630216,3,2,68.7039334
1188,-96,11,868100000,-96,116,loc_116,33.8657164,35.5630216,3,2,68.7039334
1189,-84,10.5,868100000,-84,104,loc_117,33.8656982,35.562985,3,1,71.84803016
1190,-85,10.2,868100000,-85,105,loc_117,33.8656982,35.562985,3,1,71.84803016
1191,-84,10.2,868100000,-84,104,loc_117,33.8656982,35.562985,3,1,71.84803016
1192,-84,8.5,868500000,-84,104,loc_117,33.8656982,35.562985,3,1,71.84803016
1193,-85,10.8,868300000,-85,105,loc_117,33.8656982,35.562985,3,1,71.84803016
1194,-82,9.5,868300000,-82,102,loc_117,33.8656982,35.562985,3,1,71.84803016
1195,-96,7.8,868500000,-96,116,loc_117,33.8656982,35.562985,3,1,71.84803016
1196,-85,9.2,868300000,-85,105,loc_117,33.8656982,35.562985,3,1,71.84803016
1197,-84,7.8,868100000,-84,104,loc_117,33.8656982,35.562985,3,1,71.84803016
1198,-86,9.5,868300000,-86,106,loc_117,33.8656982,35.562985,3,1,71.84803016
1199,-85,7,868500000,-85,105,loc_117,33.8656982,35.562985,3,1,71.84803016
1200,-89,8.8,868100000,-89,109,loc_117,33.8656982,35.562985,3,1,71.84803016
1201,-87,8.8,868500000,-87,107,loc_117,33.8656982,35.562985,3,1,71.84803016
1202,-87,10,868100000,-87,107,loc_117,33.8656982,35.562985,3,1,71.84803016
1203,-86,9.8,868300000,-86,106,loc_117,33.8656982,35.562985,3,1,71.84803016
1204,-87,9.2,868300000,-87,107,loc_117,33.8656982,35.562985,3,1,71.84803016
1205,-89,11,868300000,-89,109,loc_117,33.8656982,35.562985,3,1,71.84803016
1206,-87,8.5,868500000,-87,107,loc_117,33.8656982,35.562985,3,1,71.84803016
1207,-84,9.2,868100000,-84,104,loc_117,33.8656982,35.562985,3,1,71.84803016
1208,-86,6.2,868500000,-86,106,loc_117,33.8656982,35.562985,3,1,71.84803016
1209,-84,11.5,868100000,-84,104,loc_118,33.8657947,35.5629824,3,2,73.82797202
1210,-80,8.8,868500000,-80,100,loc_118,33.8657947,35.5629824,3,2,73.82797202
1211,-84,11.2,868300000,-84,104,loc_118,33.8657947,35.5629824,3,2,73.82797202
1212,-83,10.2,868100000,-83,103,loc_118,33.8657947,35.5629824,3,2,73.82797202
1213,-84,10.8,868300000,-84,104,loc_118,33.8657947,35.5629824,3,2,73.82797202
1214,-84,10,868100000,-84,104,loc_118,33.8657947,35.5629824,3,2,73.82797202
1215,-84,9.2,868300000,-84,104,loc_118,33.8657947,35.5629824,3,2,73.82797202
1216,-81,11,868100000,-81,101,loc_118,33.8657947,35.5629824,3,2,73.82797202
1217,-84,10.8,868100000,-84,104,loc_118,33.8657947,35.5629824,3,2,73.82797202
1218,-82,8.5,868300000,-82,102,loc_118,33.8657947,35.5629824,3,2,73.82797202
1219,-82,10,868300000,-82,102,loc_118,33.8657947,35.5629824,3,2,73.82797202
1220,-85,10.8,868100000,-85,105,loc_118,33.8657947,35.5629824,3,2,73.82797202
1221,-82,11.2,868100000,-82,102,loc_118,33.8657947,35.5629824,3,2,73.82797202
1222,-85,10,868100000,-85,105,loc_118,33.8657947,35.5629824,3,2,73.82797202
1223,-82,11.2,868100000,-82,102,loc_118,33.8657947,35.5629824,3,2,73.82797202
1224,-85,11,868100000,-85,105,loc_118,33.8657947,35.5629824,3,2,73.82797202
1225,-84,7.2,868500000,-84,104,loc_118,33.8657947,35.5629824,3,2,73.82797202
1226,-83,6.5,868500000,-83,103,loc_118,33.8657947,35.5629824,3,2,73.82797202
1227,-87,8.5,868500000,-87,107,loc_118,33.8657947,35.5629824,3,2,73.82797202
1228,-107,7.8,868100000,-107,127,loc_119,33.8658025,35.5627521,4,2,94.79764707
1229,-100,6,868100000,-100,120,loc_119,33.8658025,35.5627521,4,2,94.79764707
1230,-114,-0.8,868100000,-114.8,134.8,loc_119,33.8658025,35.5627521,4,2,94.79764707
1231,-108,-1.5,868100000,-109.5,129.5,loc_119,33.8658025,35.5627521,4,2,94.79764707
1232,-114,2.5,868500000,-114,134,loc_119,33.8658025,35.5627521,4,2,94.79764707
1233,-96,7.2,868500000,-96,116,loc_119,33.8658025,35.5627521,4,2,94.79764707
1234,-96,7.5,868300000,-96,116,loc_119,33.8658025,35.5627521,4,2,94.79764707
1235,-99,7.5,868500000,-99,119,loc_119,33.8658025,35.5627521,4,2,94.79764707
1236,-99,9,868100000,-99,119,loc_119,33.8658025,35.5627521,4,2,94.79764707
1237,-99,7.5,868500000,-99,119,loc_119,33.8658025,35.5627521,4,2,94.79764707
1238,-93,7.5,868500000,-93,113,loc_119,33.8658025,35.5627521,4,2,94.79764707
1239,-103,5.5,868300000,-103,123,loc_119,33.8658025,35.5627521,4,2,94.79764707
1240,-99,9.8,868100000,-99,119,loc_119,33.8658025,35.5627521,4,2,94.79764707
1241,-100,8.5,868100000,-100,120,loc_119,33.8658025,35.5627521,4,2,94.79764707
1242,-98,9.2,868100000,-98,118,loc_119,33.8658025,35.5627521,4,2,94.79764707
1243,-98,7.5,868300000,-98,118,loc_119,33.8658025,35.5627521,4,2,94.79764707
1244,-94,10,868100000,-94,114,loc_119,33.8658025,35.5627521,4,2,94.79764707
1245,-97,7,868300000,-97,117,loc_119,33.8658025,35.5627521,4,2,94.79764707
1246,-98,5.2,868300000,-98,118,loc_119,33.8658025,35.5627521,4,2,94.79764707
1247,-101,8.5,868100000,-101,121,loc_120,33.8657297,35.562779,4,2,91.12352814
1248,-99,7,868500000,-99,119,loc_120,33.8657297,35.562779,4,2,91.12352814
1249,-102,7.5,868100000,-102,122,loc_120,33.8657297,35.562779,4,2,91.12352814
1250,-99,7.8,868300000,-99,119,loc_120,33.8657297,35.562779,4,2,91.12352814
1251,-105,6.8,868100000,-105,125,loc_120,33.8657297,35.562779,4,2,91.12352814
1252,-98,5.5,868300000,-98,118,loc_120,33.8657297,35.562779,4,2,91.12352814
1253,-103,4.8,868500000,-103,123,loc_120,33.8657297,35.562779,4,2,91.12352814
1254,-102,5.8,868500000,-102,122,loc_120,33.8657297,35.562779,4,2,91.12352814
1255,-106,7.8,868300000,-106,126,loc_120,33.8657297,35.562779,4,2,91.12352814
1256,-106,6.8,868100000,-106,126,loc_120,33.8657297,35.562779,4,2,91.12352814
1257,-105,7.2,868300000,-105,125,loc_120,33.8657297,35.562779,4,2,91.12352814
1258,-104,7.5,868100000,-104,124,loc_120,33.8657297,35.562779,4,2,91.12352814
1259,-106,7.5,868100000,-106,126,loc_120,33.8657297,35.562779,4,2,91.12352814
1260,-100,5.2,868300000,-100,120,loc_120,33.8657297,35.562779,4,2,91.12352814
1261,-101,8,868300000,-101,121,loc_120,33.8657297,35.562779,4,2,91.12352814
1262,-104,7,868100000,-104,124,loc_120,33.8657297,35.562779,4,2,91.12352814
1263,-106,6.2,868100000,-106,126,loc_120,33.8657297,35.562779,4,2,91.12352814
1264,-104,7.2,868300000,-104,124,loc_120,33.8657297,35.562779,4,2,91.12352814
1265,-101,6.8,868500000,-101,121,loc_120,33.8657297,35.562779,4,2,91.12352814
1266,-103,6.5,868500000,-103,123,loc_120,33.8657297,35.562779,4,2,91.12352814
1267,-113,3.5,868300000,-113,133,loc_121,33.8656732,35.5626724,4,2,100.4862835
1268,-106,3.5,868500000,-106,126,loc_121,33.8656732,35.5626724,4,2,100.4862835
1269,-106,3.5,868500000,-106,126,loc_121,33.8656732,35.5626724,4,2,100.4862835
1270,-108,1.5,868500000,-108,128,loc_121,33.8656732,35.5626724,4,2,100.4862835
1271,-109,2.5,868300000,-109,129,loc_121,33.8656732,35.5626724,4,2,100.4862835
1272,-111,5,868300000,-111,131,loc_121,33.8656732,35.5626724,4,2,100.4862835
1273,-109,3.2,868500000,-109,129,loc_121,33.8656732,35.5626724,4,2,100.4862835
1274,-108,4.5,868300000,-108,128,loc_121,33.8656732,35.5626724,4,2,100.4862835
1275,-109,4,868500000,-109,129,loc_121,33.8656732,35.5626724,4,2,100.4862835
1276,-107,5,868300000,-107,127,loc_121,33.8656732,35.5626724,4,2,100.4862835
1277,-104,5.8,868500000,-104,124,loc_121,33.8656732,35.5626724,4,2,100.4862835
1278,-106,5.5,868100000,-106,126,loc_121,33.8656732,35.5626724,4,2,100.4862835
1279,-107,3,868500000,-107,127,loc_121,33.8656732,35.5626724,4,2,100.4862835
1280,-118,5.5,868100000,-118,138,loc_121,33.8656732,35.5626724,4,2,100.4862835
1281,-107,6.8,868300000,-107,127,loc_121,33.8656732,35.5626724,4,2,100.4862835
1282,-107,4.5,868100000,-107,127,loc_121,33.8656732,35.5626724,4,2,100.4862835
1283,-119,2.2,868500000,-119,139,loc_121,33.8656732,35.5626724,4,2,100.4862835
1284,-109,1.8,868500000,-109,129,loc_121,33.8656732,35.5626724,4,2,100.4862835
1285,-108,4.8,868300000,-108,128,loc_121,33.8656732,35.5626724,4,2,100.4862835
1286,-109,6,868100000,-109,129,loc_121,33.8656732,35.5626724,4,2,100.4862835
1287,-111,1,868300000,-111,131,loc_122,33.8656198,35.5626203,4,2,105.2528598
1288,-111,-0.2,868500000,-111.2,131.2,loc_122,33.8656198,35.5626203,4,2,105.2528598
1289,-106,5,868100000,-106,126,loc_122,33.8656198,35.5626203,4,2,105.2528598
1290,-102,5.5,868100000,-102,122,loc_122,33.8656198,35.5626203,4,2,105.2528598
1291,-100,5.2,868300000,-100,120,loc_122,33.8656198,35.5626203,4,2,105.2528598
1292,-100,2.2,868300000,-100,120,loc_122,33.8656198,35.5626203,4,2,105.2528598
1293,-102,3.8,868100000,-102,122,loc_122,33.8656198,35.5626203,4,2,105.2528598
1294,-107,2.8,868100000,-107,127,loc_122,33.8656198,35.5626203,4,2,105.2528598
1295,-108,3,868100000,-108,128,loc_122,33.8656198,35.5626203,4,2,105.2528598
1296,-115,0.2,868100000,-115,135,loc_122,33.8656198,35.5626203,4,2,105.2528598
1297,-100,7.2,868300000,-100,120,loc_123,33.8657082,35.5626593,4,2,101.9105024
1298,-99,9.8,868300000,-99,119,loc_123,33.8657082,35.5626593,4,2,101.9105024
1299,-103,8.5,868300000,-103,123,loc_123,33.8657082,35.5626593,4,2,101.9105024
1300,-103,7,868100000,-103,123,loc_123,33.8657082,35.5626593,4,2,101.9105024
1301,-105,5,868300000,-105,125,loc_123,33.8657082,35.5626593,4,2,101.9105024
1302,-99,10,868300000,-99,119,loc_123,33.8657082,35.5626593,4,2,101.9105024
1303,-99,8,868500000,-99,119,loc_123,33.8657082,35.5626593,4,2,101.9105024
1304,-99,7.2,868500000,-99,119,loc_123,33.8657082,35.5626593,4,2,101.9105024
1305,-101,9.5,868100000,-101,121,loc_123,33.8657082,35.5626593,4,2,101.9105024
1306,-103,9.5,868300000,-103,123,loc_123,33.8657082,35.5626593,4,2,101.9105024
1307,-100,8.2,868500000,-100,120,loc_123,33.8657082,35.5626593,4,2,101.9105024
1308,-97,8.2,868100000,-97,117,loc_123,33.8657082,35.5626593,4,2,101.9105024
1309,-103,8.5,868300000,-103,123,loc_123,33.8657082,35.5626593,4,2,101.9105024
1310,-102,7,868500000,-102,122,loc_123,33.8657082,35.5626593,4,2,101.9105024
1311,-99,9.2,868100000,-99,119,loc_123,33.8657082,35.5626593,4,2,101.9105024
1312,-98,6.5,868300000,-98,118,loc_123,33.8657082,35.5626593,4,2,101.9105024
1313,-99,5.8,868300000,-99,119,loc_123,33.8657082,35.5626593,4,2,101.9105024
1314,-99,9.2,868100000,-99,119,loc_123,33.8657082,35.5626593,4,2,101.9105024
1315,-98,7,868500000,-98,118,loc_123,33.8657082,35.5626593,4,2,101.9105024
1316,-99,9.5,868100000,-99,119,loc_123,33.8657082,35.5626593,4,2,101.9105024
